#       time                file                area                mass    irreducible mass                spin      dimless spin-x      dimless spin-y      dimless spin-z  dimless spin-z-alt     linear mom. |P|      linear mom. Px      linear mom. Py      linear mom. Pz            origin_x            origin_y            origin_z            center_x            center_y            center_z
2238.0000000    1.1190000000e+03    4.1765611127e+01    9.8504294213e-01    9.1153740064e-01    6.9102695410e-01   -4.7094382754e-09   -8.3869551030e-07    7.0151962371e-01    6.9523385597e-01    3.3100367066e-04    1.0072299790e-04   -3.1530668820e-04    7.9144520295e-09    2.5603985402e+02    2.5599005203e+02   -5.9918736639e-13    2.5603985372e+02    2.5599005346e+02    8.6959328627e-12
2240.0000000    1.1200000000e+03    4.1777847489e+01    9.8522074837e-01    9.1167092059e-01    6.9126830287e-01   -4.4453605379e-09   -8.3892725112e-07    7.0163798724e-01    6.9536055305e-01    3.3147828493e-04    9.8754241653e-05   -3.1642606257e-04    7.9347734520e-09    2.5604014215e+02    2.5598946573e+02    1.0474732193e-11    2.5604013598e+02    2.5598946749e+02    9.4247387672e-12
2242.0000000    1.1210000000e+03    4.1789899985e+01    9.8539671269e-01    9.1180241513e-01    6.9150952271e-01   -1.9697950520e-09   -8.3099932811e-07    7.0175748894e-01    6.9548390496e-01    3.2898039343e-04    9.7826199360e-05   -3.1409892378e-04    7.8015119321e-09    2.5604040821e+02    2.5598888109e+02    9.9488750571e-12    2.5604042382e+02    2.5598887706e+02    9.8453467601e-12
2244.0000000    1.1220000000e+03    4.1801945784e+01    9.8557266897e-01    9.1193381766e-01    6.9175101106e-01   -5.1112048884e-09   -8.4398690676e-07    7.0187722614e-01    6.9560228288e-01    3.2466124877e-04    9.8378993471e-05   -3.0939699422e-04    8.0614030147e-09    2.5604071725e+02    2.5598828218e+02    9.9577568413e-12    2.5604070465e+02    2.5598828170e+02    1.0191958388e-11
2246.0000000    1.1230000000e+03    4.1813944939e+01    9.8574839413e-01    9.1206469255e-01    6.9199347164e-01   -7.5519237851e-09   -8.4092848624e-07    7.0199807147e-01    6.9571616900e-01    3.1718860925e-04    1.0022302780e-04   -3.0093846293e-04    8.0067745732e-09    2.5604097846e+02    2.5598768139e+02    1.0464573652e-11    2.5604097779e+02    2.5598768353e+02   -1.2081446954e-12
2248.0000000    1.1240000000e+03    4.1825929983e+01    9.8592415992e-01    9.1219539479e-01    6.9223670531e-01   -8.5395841448e-09   -8.4383979689e-07    7.0211962892e-01    6.9583141461e-01    3.0509687831e-04    1.0297316125e-04   -2.8719441699e-04    8.0540426221e-09    2.5604124325e+02    2.5598708256e+02   -2.4354962491e-11    2.5604124038e+02    2.5598708662e+02    1.1309064796e-11
2250.0000000    1.1250000000e+03    4.1837890382e+01    9.8609998200e-01    9.1232580960e-01    6.9248120718e-01   -9.3755881619e-09   -8.4206708063e-07    7.0224238903e-01    6.9595386563e-01    2.8823828848e-04    1.0566280726e-04   -2.6817285852e-04    8.0622348754e-09    2.5604149242e+02    2.5598649097e+02    4.7743586862e-11    2.5604149082e+02    2.5598649399e+02    1.1866230221e-11
2252.0000000    1.1260000000e+03    4.1849836822e+01    9.8627606507e-01    9.1245605359e-01    6.9272739260e-01   -1.1420674066e-08   -8.3815392141e-07    7.0236662648e-01    6.9608140576e-01    2.6839254898e-04    1.0731692125e-04   -2.4600333067e-04    8.0156979500e-09    2.5604172910e+02    2.5598590564e+02    4.6335157933e-13    2.5604173122e+02    2.5598590737e+02    1.2218115408e-11
2254.0000000    1.1270000000e+03    4.1861796790e+01    9.8645275139e-01    9.1258642644e-01    6.9297556373e-01   -1.3489762002e-08   -8.3566574299e-07    7.0249240297e-01    6.9620727594e-01    2.4976135426e-04    1.0853169638e-04   -2.2494800488e-04    7.9148260593e-09    2.5604196161e+02    2.5598532677e+02    1.2364720359e-11    2.5604196384e+02    2.5598532663e+02   -1.4623857680e-12
2256.0000000    1.1280000000e+03    4.1873808525e+01    9.8663049181e-01    9.1271734486e-01    6.9322603701e-01   -1.4505154527e-08   -8.3333910862e-07    7.0261971707e-01    6.9632855084e-01    2.3660348704e-04    1.1182148209e-04   -2.0851178902e-04    7.8521711164e-09    2.5604218867e+02    2.5598475175e+02   -2.9175273308e-11    2.5604219102e+02    2.5598475060e+02    5.4591886567e-12
2258.0000000    1.1290000000e+03    4.1885919047e+01    9.8680986235e-01    9.1284932097e-01    6.9347929294e-01   -1.5870341517e-08   -8.3272993909e-07    7.0274864429e-01    6.9645183482e-01    2.3082293734e-04    1.1923100742e-04   -1.9764411251e-04    7.8753256442e-09    2.5604241274e+02    2.5598417929e+02    3.2982838682e-11    2.5604241390e+02    2.5598418267e+02    5.7225890693e-12
2260.0000000    1.1300000000e+03    4.1897984068e+01    9.8699065117e-01    9.1298078224e-01    6.9374033510e-01   -1.3045648506e-08   -8.3237727955e-07    7.0288440350e-01    6.9658491047e-01    2.3951310101e-04    1.4068046182e-04   -1.9384409497e-04    7.9208900116e-09    2.5604263251e+02    2.5598362283e+02   -6.7218453026e-13    2.5604263497e+02    2.5598362198e+02   -6.9844130479e-13
2262.0000000    1.1310000000e+03    4.1910605652e+01    9.8717655558e-01    9.1311828762e-01    6.9400000559e-01   -1.5187267834e-08   -8.4081334573e-07    7.0301508040e-01    6.9672789304e-01    2.4381422807e-04    1.5350609528e-04   -1.8942348443e-04    8.0914748391e-09    2.5604285420e+02    2.5598306854e+02   -1.3803902466e-11    2.5604283381e+02    2.5598307540e+02   -7.2297723364e-13
2264.0000000    1.1320000000e+03    4.1923125118e+01    9.8736268417e-01    9.1325466002e-01    6.9426479607e-01   -1.1156243172e-08   -8.2518484216e-07    7.0315073398e-01    6.9686780084e-01    2.4708622821e-04    1.6856161434e-04   -1.8066152409e-04    7.7534609861e-09    2.5604301043e+02    2.5598254292e+02    5.6489812827e-12    2.5604302523e+02    2.5598254417e+02    6.6763261586e-12
2266.0000000    1.1330000000e+03    4.1935811201e+01    9.8755111123e-01    9.1339282658e-01    6.9453238721e-01   -9.3230489077e-09   -8.3118306073e-07    7.0328753552e-01    6.9700417412e-01    2.4482509946e-04    1.8022339204e-04   -1.6570714597e-04    7.8397526934e-09    2.5604320922e+02    2.5598202830e+02    2.1499468872e-11    2.5604320668e+02    2.5598202911e+02   -7.8614892374e-13
2268.0000000    1.1340000000e+03    4.1948630505e+01    9.8774124491e-01    9.1353242285e-01    6.9480167740e-01   -8.2957441685e-09   -8.2881585341e-07    7.0342478962e-01    6.9713420424e-01    2.3337217355e-04    1.8561321239e-04   -1.4145779128e-04    7.8038364867e-09    2.5604337817e+02    2.5598153021e+02   -2.3110402481e-11    2.5604337842e+02    2.5598152784e+02   -8.2467366269e-13
2270.0000000    1.1350000000e+03    4.1961559053e+01    9.8793272784e-01    9.1367318713e-01    6.9507215740e-01   -1.1954819392e-08   -8.2730344374e-07    7.0356223436e-01    6.9725962236e-01    2.1247685670e-04    1.8341168885e-04   -1.0726866722e-04    7.6740084226e-09    2.5604354043e+02    2.5598104036e+02    6.5607519417e-12    2.5604354048e+02    2.5598104336e+02    6.6086580652e-12
2272.0000000    1.1360000000e+03    4.1974580602e+01    9.8812550562e-01    9.1381494209e-01    6.9534426308e-01   -1.1001447819e-08   -8.2722499604e-07    7.0370034891e-01    6.9738738641e-01    1.8729179921e-04    1.7526749929e-04   -6.6026674029e-05    7.6698012186e-09    2.5604369288e+02    2.5598057567e+02    2.1513846260e-11    2.5604369306e+02    2.5598058088e+02    6.8295369360e-12
2274.0000000    1.1370000000e+03    4.1987698399e+01    9.8831985880e-01    9.1395772258e-01    6.9561902938e-01   -1.5810682722e-08   -8.2986828188e-07    7.0383997972e-01    6.9752376072e-01    1.6778548764e-04    1.6619118181e-04   -2.3075114097e-05    7.7883872832e-09    2.5604383614e+02    2.5598014039e+02   -1.6203705044e-13    2.5604383456e+02    2.5598014673e+02    7.1808115010e-12
2276.0000000    1.1380000000e+03    4.2000937787e+01    9.8851627552e-01    9.1410180391e-01    6.9589745508e-01   -1.8726929337e-08   -8.2874928428e-07    7.0398178797e-01    6.9766876837e-01    1.6389323725e-04    1.6299018190e-04    1.7181203690e-05    7.6957035926e-09    2.5604396498e+02    2.5597974092e+02    7.6624817602e-12    2.5604396273e+02    2.5597974610e+02    8.0214723752e-12
2278.0000000    1.1390000000e+03    4.2014339033e+01    9.8871531710e-01    9.1424762359e-01    6.9618023659e-01   -1.5939232328e-08   -8.2063207636e-07    7.0412607608e-01    6.9781841806e-01    1.7867352424e-04    1.7059521235e-04    5.3117809912e-05    7.5717846559e-09    2.5604407757e+02    2.5597937899e+02    9.3515195587e-12    2.5604408256e+02    2.5597937896e+02    8.3803519679e-12
2280.0000000    1.1400000000e+03    4.2027947564e+01    9.8891753700e-01    9.1439567494e-01    6.9646782901e-01   -1.3188656394e-08   -8.1589116759e-07    7.0427290745e-01    6.9796739391e-01    2.0749838736e-04    1.8921208035e-04    8.5172585668e-05    7.5750187538e-09    2.5604419406e+02    2.5597904530e+02    8.2574502791e-12    2.5604419942e+02    2.5597904171e+02    8.7281293304e-12
2282.0000000    1.1410000000e+03    4.2041800411e+01    9.8912336116e-01    9.1454635967e-01    6.9676049954e-01   -1.3943077756e-08   -8.1640584074e-07    7.0442224590e-01    6.9812075166e-01    2.4319649181e-04    2.1476487895e-04    1.1410775758e-04    7.6278716286e-09    2.5604431331e+02    2.5597873435e+02    9.0648044626e-12    2.5604431269e+02    2.5597873416e+02   -1.0389467064e-12
2284.0000000    1.1420000000e+03    4.2055917320e+01    9.8933294149e-01    9.1469989120e-01    6.9705807980e-01   -1.4718675804e-08   -8.1798523770e-07    7.0457380986e-01    6.9827552673e-01    2.7900989912e-04    2.4116706312e-04    1.4030314113e-04    7.6617145961e-09    2.5604442235e+02    2.5597845632e+02   -2.0920876143e-11    2.5604441872e+02    2.5597845916e+02   -1.0978995491e-12
2286.0000000    1.1430000000e+03    4.2070300100e+01    9.8954604606e-01    9.1485628778e-01    6.9735953701e-01   -1.4864195135e-08   -8.1867688265e-07    7.0472671765e-01    6.9842631237e-01    3.0966020931e-04    2.6283008880e-04    1.6373695243e-04    7.6702850417e-09    2.5604451753e+02    2.5597821672e+02    8.5512708026e-12    2.5604451332e+02    2.5597822211e+02    1.0554168650e-11
2288.0000000    1.1440000000e+03    4.2084931421e+01    9.8976208020e-01    9.1501535953e-01    6.9766311067e-01   -1.3344936771e-08   -8.1730555483e-07    7.0487961161e-01    6.9857357203e-01    3.3218764389e-04    2.7628864750e-04    1.8442671704e-04    7.5527510695e-09    2.5604459648e+02    2.5597802300e+02    3.3917257891e-11    2.5604459429e+02    2.5597802642e+02   -1.2572165531e-12
2290.0000000    1.1450000000e+03    4.2099776298e+01    9.8998029532e-01    9.1517672479e-01    6.9796711859e-01   -1.1399474101e-08   -8.1288296510e-07    7.0503132425e-01    6.9872048157e-01    3.4631603456e-04    2.8059725358e-04    2.0297777469e-04    7.4047243380e-09    2.5604466162e+02    2.5597787210e+02   -3.6532055159e-11    2.5604466507e+02    2.5597787499e+02   -1.2860823517e-12
2292.0000000    1.1460000000e+03    4.2114791844e+01    9.9020001388e-01    9.1533991632e-01    6.9827049313e-01   -9.0375838116e-09   -8.1050171685e-07    7.0518125969e-01    6.9886914880e-01    3.5424336222e-04    2.7713087072e-04    2.2065094634e-04    7.3150182465e-09    2.5604472568e+02    2.5597776781e+02    1.0467571254e-11    2.5604473220e+02    2.5597776851e+02   -1.3233858454e-12
2294.0000000    1.1470000000e+03    4.2129926762e+01    9.9042066774e-01    9.1550437576e-01    6.9857295928e-01   -8.4832446934e-09   -8.1283340455e-07    7.0532954534e-01    6.9901937298e-01    3.5991761743e-04    2.6886166979e-04    2.3927827691e-04    7.3277793200e-09    2.5604479567e+02    2.5597770697e+02   -1.3691270340e-12    2.5604479849e+02    2.5597770693e+02   -1.3691270340e-12
2296.0000000    1.1480000000e+03    4.2145130292e+01    9.9064176463e-01    9.1566955101e-01    6.9887453249e-01   -9.3772267295e-09   -8.1553530243e-07    7.0547654807e-01    6.9917144483e-01    3.6778697559e-04    2.5927724790e-04    2.6084970401e-04    7.3650790943e-09    2.5604486394e+02    2.5597769026e+02   -1.4233059176e-12    2.5604486278e+02    2.5597769171e+02   -1.4251932967e-12
2298.0000000    1.1490000000e+03    4.2160356982e+01    9.9086286211e-01    9.1583494803e-01    6.9917521821e-01   -9.4805307268e-09   -8.1553754474e-07    7.0562258910e-01    6.9932405502e-01    3.8106477188e-04    2.5113138104e-04    2.8660668131e-04    7.3564913744e-09    2.5604492509e+02    2.5597772284e+02   -1.4915846336e-12    2.5604492396e+02    2.5597772457e+02    3.2763791680e-12
2300.0000000    1.1500000000e+03    4.2175570423e+01    9.9108356281e-01    9.1600017129e-01    6.9947484204e-01   -8.0162133793e-09   -8.1377770704e-07    7.0576777608e-01    6.9947254038e-01    4.0076771104e-04    2.4580235629e-04    3.1653745403e-04    7.3182458626e-09    2.5604498201e+02    2.5597780551e+02    1.2735590360e-11    2.5604498259e+02    2.5597780471e+02    3.4851566078e-12
